# Generated high-coverage adjacent 4-pack patterns.
# Do not hand-edit unless you intend to freeze a modified grid.
# Format: PAIR id width height row group0 mask0 mask1
#         TRIPLE id width height row group0 mask0 mask1 mask2
# Masks are 0..15 (bit3=pos0 ... bit0=pos3). Width is always a multiple of 4.
#
# Placement:
#   pair_L  groups 0-1 on W=16 (left edge)
#   pair_M  groups 1-2 on W=16 (has empty neighbors)
#   pair_R  groups 2-3 on W=16 (right edge)
#   triple  groups 0-1-2 on W=12

TRIPLE t_6_15_12 12 3 1 0 6 15 12
TRIPLE t_6_15_13 12 3 1 0 6 15 13
TRIPLE t_6_15_14 12 3 1 0 6 15 14
TRIPLE t_6_15_15 12 3 1 0 6 15 15
TRIPLE t_7_0_0 12 3 1 0 7 0 0
TRIPLE t_7_0_1 12 3 1 0 7 0 1
TRIPLE t_7_0_2 12 3 1 0 7 0 2
TRIPLE t_7_0_3 12 3 1 0 7 0 3
TRIPLE t_7_0_4 12 3 1 0 7 0 4
TRIPLE t_7_0_5 12 3 1 0 7 0 5
TRIPLE t_7_0_6 12 3 1 0 7 0 6
TRIPLE t_7_0_7 12 3 1 0 7 0 7
TRIPLE t_7_0_8 12 3 1 0 7 0 8
TRIPLE t_7_0_9 12 3 1 0 7 0 9
TRIPLE t_7_0_10 12 3 1 0 7 0 10
TRIPLE t_7_0_11 12 3 1 0 7 0 11
TRIPLE t_7_0_12 12 3 1 0 7 0 12
TRIPLE t_7_0_13 12 3 1 0 7 0 13
TRIPLE t_7_0_14 12 3 1 0 7 0 14
TRIPLE t_7_0_15 12 3 1 0 7 0 15
TRIPLE t_7_1_0 12 3 1 0 7 1 0
TRIPLE t_7_1_1 12 3 1 0 7 1 1
TRIPLE t_7_1_2 12 3 1 0 7 1 2
TRIPLE t_7_1_3 12 3 1 0 7 1 3
TRIPLE t_7_1_4 12 3 1 0 7 1 4
TRIPLE t_7_1_5 12 3 1 0 7 1 5
TRIPLE t_7_1_6 12 3 1 0 7 1 6
TRIPLE t_7_1_7 12 3 1 0 7 1 7
TRIPLE t_7_1_8 12 3 1 0 7 1 8
TRIPLE t_7_1_9 12 3 1 0 7 1 9
TRIPLE t_7_1_10 12 3 1 0 7 1 10
TRIPLE t_7_1_11 12 3 1 0 7 1 11
TRIPLE t_7_1_12 12 3 1 0 7 1 12
TRIPLE t_7_1_13 12 3 1 0 7 1 13
TRIPLE t_7_1_14 12 3 1 0 7 1 14
TRIPLE t_7_1_15 12 3 1 0 7 1 15
TRIPLE t_7_2_0 12 3 1 0 7 2 0
TRIPLE t_7_2_1 12 3 1 0 7 2 1
TRIPLE t_7_2_2 12 3 1 0 7 2 2
TRIPLE t_7_2_3 12 3 1 0 7 2 3
TRIPLE t_7_2_4 12 3 1 0 7 2 4
TRIPLE t_7_2_5 12 3 1 0 7 2 5
TRIPLE t_7_2_6 12 3 1 0 7 2 6
TRIPLE t_7_2_7 12 3 1 0 7 2 7
TRIPLE t_7_2_8 12 3 1 0 7 2 8
TRIPLE t_7_2_9 12 3 1 0 7 2 9
TRIPLE t_7_2_10 12 3 1 0 7 2 10
TRIPLE t_7_2_11 12 3 1 0 7 2 11
TRIPLE t_7_2_12 12 3 1 0 7 2 12
TRIPLE t_7_2_13 12 3 1 0 7 2 13
TRIPLE t_7_2_14 12 3 1 0 7 2 14
TRIPLE t_7_2_15 12 3 1 0 7 2 15
TRIPLE t_7_3_0 12 3 1 0 7 3 0
TRIPLE t_7_3_1 12 3 1 0 7 3 1
TRIPLE t_7_3_2 12 3 1 0 7 3 2
TRIPLE t_7_3_3 12 3 1 0 7 3 3
TRIPLE t_7_3_4 12 3 1 0 7 3 4
TRIPLE t_7_3_5 12 3 1 0 7 3 5
TRIPLE t_7_3_6 12 3 1 0 7 3 6
TRIPLE t_7_3_7 12 3 1 0 7 3 7
TRIPLE t_7_3_8 12 3 1 0 7 3 8
TRIPLE t_7_3_9 12 3 1 0 7 3 9
TRIPLE t_7_3_10 12 3 1 0 7 3 10
TRIPLE t_7_3_11 12 3 1 0 7 3 11
TRIPLE t_7_3_12 12 3 1 0 7 3 12
TRIPLE t_7_3_13 12 3 1 0 7 3 13
TRIPLE t_7_3_14 12 3 1 0 7 3 14
TRIPLE t_7_3_15 12 3 1 0 7 3 15
TRIPLE t_7_4_0 12 3 1 0 7 4 0
TRIPLE t_7_4_1 12 3 1 0 7 4 1
TRIPLE t_7_4_2 12 3 1 0 7 4 2
TRIPLE t_7_4_3 12 3 1 0 7 4 3
TRIPLE t_7_4_4 12 3 1 0 7 4 4
TRIPLE t_7_4_5 12 3 1 0 7 4 5
TRIPLE t_7_4_6 12 3 1 0 7 4 6
TRIPLE t_7_4_7 12 3 1 0 7 4 7
TRIPLE t_7_4_8 12 3 1 0 7 4 8
TRIPLE t_7_4_9 12 3 1 0 7 4 9
TRIPLE t_7_4_10 12 3 1 0 7 4 10
TRIPLE t_7_4_11 12 3 1 0 7 4 11
TRIPLE t_7_4_12 12 3 1 0 7 4 12
TRIPLE t_7_4_13 12 3 1 0 7 4 13
TRIPLE t_7_4_14 12 3 1 0 7 4 14
TRIPLE t_7_4_15 12 3 1 0 7 4 15
TRIPLE t_7_5_0 12 3 1 0 7 5 0
TRIPLE t_7_5_1 12 3 1 0 7 5 1
TRIPLE t_7_5_2 12 3 1 0 7 5 2
TRIPLE t_7_5_3 12 3 1 0 7 5 3
TRIPLE t_7_5_4 12 3 1 0 7 5 4
TRIPLE t_7_5_5 12 3 1 0 7 5 5
TRIPLE t_7_5_6 12 3 1 0 7 5 6
TRIPLE t_7_5_7 12 3 1 0 7 5 7
TRIPLE t_7_5_8 12 3 1 0 7 5 8
TRIPLE t_7_5_9 12 3 1 0 7 5 9
TRIPLE t_7_5_10 12 3 1 0 7 5 10
TRIPLE t_7_5_11 12 3 1 0 7 5 11
TRIPLE t_7_5_12 12 3 1 0 7 5 12
TRIPLE t_7_5_13 12 3 1 0 7 5 13
TRIPLE t_7_5_14 12 3 1 0 7 5 14
TRIPLE t_7_5_15 12 3 1 0 7 5 15
TRIPLE t_7_6_0 12 3 1 0 7 6 0
TRIPLE t_7_6_1 12 3 1 0 7 6 1
TRIPLE t_7_6_2 12 3 1 0 7 6 2
TRIPLE t_7_6_3 12 3 1 0 7 6 3
TRIPLE t_7_6_4 12 3 1 0 7 6 4
TRIPLE t_7_6_5 12 3 1 0 7 6 5
TRIPLE t_7_6_6 12 3 1 0 7 6 6
TRIPLE t_7_6_7 12 3 1 0 7 6 7
TRIPLE t_7_6_8 12 3 1 0 7 6 8
TRIPLE t_7_6_9 12 3 1 0 7 6 9
TRIPLE t_7_6_10 12 3 1 0 7 6 10
TRIPLE t_7_6_11 12 3 1 0 7 6 11
TRIPLE t_7_6_12 12 3 1 0 7 6 12
TRIPLE t_7_6_13 12 3 1 0 7 6 13
TRIPLE t_7_6_14 12 3 1 0 7 6 14
TRIPLE t_7_6_15 12 3 1 0 7 6 15
TRIPLE t_7_7_0 12 3 1 0 7 7 0
TRIPLE t_7_7_1 12 3 1 0 7 7 1
TRIPLE t_7_7_2 12 3 1 0 7 7 2
TRIPLE t_7_7_3 12 3 1 0 7 7 3
TRIPLE t_7_7_4 12 3 1 0 7 7 4
TRIPLE t_7_7_5 12 3 1 0 7 7 5
TRIPLE t_7_7_6 12 3 1 0 7 7 6
TRIPLE t_7_7_7 12 3 1 0 7 7 7
TRIPLE t_7_7_8 12 3 1 0 7 7 8
TRIPLE t_7_7_9 12 3 1 0 7 7 9
TRIPLE t_7_7_10 12 3 1 0 7 7 10
TRIPLE t_7_7_11 12 3 1 0 7 7 11
TRIPLE t_7_7_12 12 3 1 0 7 7 12
TRIPLE t_7_7_13 12 3 1 0 7 7 13
TRIPLE t_7_7_14 12 3 1 0 7 7 14
TRIPLE t_7_7_15 12 3 1 0 7 7 15
TRIPLE t_7_8_0 12 3 1 0 7 8 0
TRIPLE t_7_8_1 12 3 1 0 7 8 1
TRIPLE t_7_8_2 12 3 1 0 7 8 2
TRIPLE t_7_8_3 12 3 1 0 7 8 3
TRIPLE t_7_8_4 12 3 1 0 7 8 4
TRIPLE t_7_8_5 12 3 1 0 7 8 5
TRIPLE t_7_8_6 12 3 1 0 7 8 6
TRIPLE t_7_8_7 12 3 1 0 7 8 7
TRIPLE t_7_8_8 12 3 1 0 7 8 8
TRIPLE t_7_8_9 12 3 1 0 7 8 9
TRIPLE t_7_8_10 12 3 1 0 7 8 10
TRIPLE t_7_8_11 12 3 1 0 7 8 11
TRIPLE t_7_8_12 12 3 1 0 7 8 12
TRIPLE t_7_8_13 12 3 1 0 7 8 13
TRIPLE t_7_8_14 12 3 1 0 7 8 14
TRIPLE t_7_8_15 12 3 1 0 7 8 15
TRIPLE t_7_9_0 12 3 1 0 7 9 0
TRIPLE t_7_9_1 12 3 1 0 7 9 1
TRIPLE t_7_9_2 12 3 1 0 7 9 2
TRIPLE t_7_9_3 12 3 1 0 7 9 3
TRIPLE t_7_9_4 12 3 1 0 7 9 4
TRIPLE t_7_9_5 12 3 1 0 7 9 5
TRIPLE t_7_9_6 12 3 1 0 7 9 6
TRIPLE t_7_9_7 12 3 1 0 7 9 7
TRIPLE t_7_9_8 12 3 1 0 7 9 8
TRIPLE t_7_9_9 12 3 1 0 7 9 9
TRIPLE t_7_9_10 12 3 1 0 7 9 10
TRIPLE t_7_9_11 12 3 1 0 7 9 11
TRIPLE t_7_9_12 12 3 1 0 7 9 12
TRIPLE t_7_9_13 12 3 1 0 7 9 13
TRIPLE t_7_9_14 12 3 1 0 7 9 14
TRIPLE t_7_9_15 12 3 1 0 7 9 15
TRIPLE t_7_10_0 12 3 1 0 7 10 0
TRIPLE t_7_10_1 12 3 1 0 7 10 1
TRIPLE t_7_10_2 12 3 1 0 7 10 2
TRIPLE t_7_10_3 12 3 1 0 7 10 3
TRIPLE t_7_10_4 12 3 1 0 7 10 4
TRIPLE t_7_10_5 12 3 1 0 7 10 5
TRIPLE t_7_10_6 12 3 1 0 7 10 6
TRIPLE t_7_10_7 12 3 1 0 7 10 7
TRIPLE t_7_10_8 12 3 1 0 7 10 8
TRIPLE t_7_10_9 12 3 1 0 7 10 9
TRIPLE t_7_10_10 12 3 1 0 7 10 10
TRIPLE t_7_10_11 12 3 1 0 7 10 11
TRIPLE t_7_10_12 12 3 1 0 7 10 12
TRIPLE t_7_10_13 12 3 1 0 7 10 13
TRIPLE t_7_10_14 12 3 1 0 7 10 14
TRIPLE t_7_10_15 12 3 1 0 7 10 15
TRIPLE t_7_11_0 12 3 1 0 7 11 0
TRIPLE t_7_11_1 12 3 1 0 7 11 1
TRIPLE t_7_11_2 12 3 1 0 7 11 2
TRIPLE t_7_11_3 12 3 1 0 7 11 3
TRIPLE t_7_11_4 12 3 1 0 7 11 4
TRIPLE t_7_11_5 12 3 1 0 7 11 5
TRIPLE t_7_11_6 12 3 1 0 7 11 6
TRIPLE t_7_11_7 12 3 1 0 7 11 7
TRIPLE t_7_11_8 12 3 1 0 7 11 8
TRIPLE t_7_11_9 12 3 1 0 7 11 9
TRIPLE t_7_11_10 12 3 1 0 7 11 10
TRIPLE t_7_11_11 12 3 1 0 7 11 11
TRIPLE t_7_11_12 12 3 1 0 7 11 12
TRIPLE t_7_11_13 12 3 1 0 7 11 13
TRIPLE t_7_11_14 12 3 1 0 7 11 14
TRIPLE t_7_11_15 12 3 1 0 7 11 15
TRIPLE t_7_12_0 12 3 1 0 7 12 0
TRIPLE t_7_12_1 12 3 1 0 7 12 1
TRIPLE t_7_12_2 12 3 1 0 7 12 2
TRIPLE t_7_12_3 12 3 1 0 7 12 3
TRIPLE t_7_12_4 12 3 1 0 7 12 4
TRIPLE t_7_12_5 12 3 1 0 7 12 5
TRIPLE t_7_12_6 12 3 1 0 7 12 6
TRIPLE t_7_12_7 12 3 1 0 7 12 7
TRIPLE t_7_12_8 12 3 1 0 7 12 8
TRIPLE t_7_12_9 12 3 1 0 7 12 9
TRIPLE t_7_12_10 12 3 1 0 7 12 10
TRIPLE t_7_12_11 12 3 1 0 7 12 11
TRIPLE t_7_12_12 12 3 1 0 7 12 12
TRIPLE t_7_12_13 12 3 1 0 7 12 13
TRIPLE t_7_12_14 12 3 1 0 7 12 14
TRIPLE t_7_12_15 12 3 1 0 7 12 15
TRIPLE t_7_13_0 12 3 1 0 7 13 0
TRIPLE t_7_13_1 12 3 1 0 7 13 1
TRIPLE t_7_13_2 12 3 1 0 7 13 2
TRIPLE t_7_13_3 12 3 1 0 7 13 3
TRIPLE t_7_13_4 12 3 1 0 7 13 4
TRIPLE t_7_13_5 12 3 1 0 7 13 5
TRIPLE t_7_13_6 12 3 1 0 7 13 6
TRIPLE t_7_13_7 12 3 1 0 7 13 7
TRIPLE t_7_13_8 12 3 1 0 7 13 8
TRIPLE t_7_13_9 12 3 1 0 7 13 9
TRIPLE t_7_13_10 12 3 1 0 7 13 10
TRIPLE t_7_13_11 12 3 1 0 7 13 11
TRIPLE t_7_13_12 12 3 1 0 7 13 12
TRIPLE t_7_13_13 12 3 1 0 7 13 13
TRIPLE t_7_13_14 12 3 1 0 7 13 14
TRIPLE t_7_13_15 12 3 1 0 7 13 15
TRIPLE t_7_14_0 12 3 1 0 7 14 0
TRIPLE t_7_14_1 12 3 1 0 7 14 1
TRIPLE t_7_14_2 12 3 1 0 7 14 2
TRIPLE t_7_14_3 12 3 1 0 7 14 3
TRIPLE t_7_14_4 12 3 1 0 7 14 4
TRIPLE t_7_14_5 12 3 1 0 7 14 5
TRIPLE t_7_14_6 12 3 1 0 7 14 6
TRIPLE t_7_14_7 12 3 1 0 7 14 7
TRIPLE t_7_14_8 12 3 1 0 7 14 8
TRIPLE t_7_14_9 12 3 1 0 7 14 9
TRIPLE t_7_14_10 12 3 1 0 7 14 10
TRIPLE t_7_14_11 12 3 1 0 7 14 11
TRIPLE t_7_14_12 12 3 1 0 7 14 12
TRIPLE t_7_14_13 12 3 1 0 7 14 13
TRIPLE t_7_14_14 12 3 1 0 7 14 14
TRIPLE t_7_14_15 12 3 1 0 7 14 15
TRIPLE t_7_15_0 12 3 1 0 7 15 0
TRIPLE t_7_15_1 12 3 1 0 7 15 1
TRIPLE t_7_15_2 12 3 1 0 7 15 2
TRIPLE t_7_15_3 12 3 1 0 7 15 3
TRIPLE t_7_15_4 12 3 1 0 7 15 4
TRIPLE t_7_15_5 12 3 1 0 7 15 5
TRIPLE t_7_15_6 12 3 1 0 7 15 6
TRIPLE t_7_15_7 12 3 1 0 7 15 7
TRIPLE t_7_15_8 12 3 1 0 7 15 8
TRIPLE t_7_15_9 12 3 1 0 7 15 9
TRIPLE t_7_15_10 12 3 1 0 7 15 10
TRIPLE t_7_15_11 12 3 1 0 7 15 11
TRIPLE t_7_15_12 12 3 1 0 7 15 12
TRIPLE t_7_15_13 12 3 1 0 7 15 13
TRIPLE t_7_15_14 12 3 1 0 7 15 14
TRIPLE t_7_15_15 12 3 1 0 7 15 15
TRIPLE t_8_0_0 12 3 1 0 8 0 0
TRIPLE t_8_0_1 12 3 1 0 8 0 1
TRIPLE t_8_0_2 12 3 1 0 8 0 2
TRIPLE t_8_0_3 12 3 1 0 8 0 3
TRIPLE t_8_0_4 12 3 1 0 8 0 4
TRIPLE t_8_0_5 12 3 1 0 8 0 5
TRIPLE t_8_0_6 12 3 1 0 8 0 6
TRIPLE t_8_0_7 12 3 1 0 8 0 7
TRIPLE t_8_0_8 12 3 1 0 8 0 8
TRIPLE t_8_0_9 12 3 1 0 8 0 9
TRIPLE t_8_0_10 12 3 1 0 8 0 10
TRIPLE t_8_0_11 12 3 1 0 8 0 11
TRIPLE t_8_0_12 12 3 1 0 8 0 12
TRIPLE t_8_0_13 12 3 1 0 8 0 13
TRIPLE t_8_0_14 12 3 1 0 8 0 14
TRIPLE t_8_0_15 12 3 1 0 8 0 15
TRIPLE t_8_1_0 12 3 1 0 8 1 0
TRIPLE t_8_1_1 12 3 1 0 8 1 1
TRIPLE t_8_1_2 12 3 1 0 8 1 2
TRIPLE t_8_1_3 12 3 1 0 8 1 3
TRIPLE t_8_1_4 12 3 1 0 8 1 4
TRIPLE t_8_1_5 12 3 1 0 8 1 5
TRIPLE t_8_1_6 12 3 1 0 8 1 6
TRIPLE t_8_1_7 12 3 1 0 8 1 7
TRIPLE t_8_1_8 12 3 1 0 8 1 8
TRIPLE t_8_1_9 12 3 1 0 8 1 9
TRIPLE t_8_1_10 12 3 1 0 8 1 10
TRIPLE t_8_1_11 12 3 1 0 8 1 11
TRIPLE t_8_1_12 12 3 1 0 8 1 12
TRIPLE t_8_1_13 12 3 1 0 8 1 13
TRIPLE t_8_1_14 12 3 1 0 8 1 14
TRIPLE t_8_1_15 12 3 1 0 8 1 15
TRIPLE t_8_2_0 12 3 1 0 8 2 0
TRIPLE t_8_2_1 12 3 1 0 8 2 1
TRIPLE t_8_2_2 12 3 1 0 8 2 2
TRIPLE t_8_2_3 12 3 1 0 8 2 3
TRIPLE t_8_2_4 12 3 1 0 8 2 4
TRIPLE t_8_2_5 12 3 1 0 8 2 5
TRIPLE t_8_2_6 12 3 1 0 8 2 6
TRIPLE t_8_2_7 12 3 1 0 8 2 7
TRIPLE t_8_2_8 12 3 1 0 8 2 8
TRIPLE t_8_2_9 12 3 1 0 8 2 9
TRIPLE t_8_2_10 12 3 1 0 8 2 10
TRIPLE t_8_2_11 12 3 1 0 8 2 11
TRIPLE t_8_2_12 12 3 1 0 8 2 12
TRIPLE t_8_2_13 12 3 1 0 8 2 13
TRIPLE t_8_2_14 12 3 1 0 8 2 14
TRIPLE t_8_2_15 12 3 1 0 8 2 15
TRIPLE t_8_3_0 12 3 1 0 8 3 0
TRIPLE t_8_3_1 12 3 1 0 8 3 1
TRIPLE t_8_3_2 12 3 1 0 8 3 2
TRIPLE t_8_3_3 12 3 1 0 8 3 3
TRIPLE t_8_3_4 12 3 1 0 8 3 4
TRIPLE t_8_3_5 12 3 1 0 8 3 5
TRIPLE t_8_3_6 12 3 1 0 8 3 6
TRIPLE t_8_3_7 12 3 1 0 8 3 7
TRIPLE t_8_3_8 12 3 1 0 8 3 8
TRIPLE t_8_3_9 12 3 1 0 8 3 9
TRIPLE t_8_3_10 12 3 1 0 8 3 10
TRIPLE t_8_3_11 12 3 1 0 8 3 11
TRIPLE t_8_3_12 12 3 1 0 8 3 12
TRIPLE t_8_3_13 12 3 1 0 8 3 13
TRIPLE t_8_3_14 12 3 1 0 8 3 14
TRIPLE t_8_3_15 12 3 1 0 8 3 15
TRIPLE t_8_4_0 12 3 1 0 8 4 0
TRIPLE t_8_4_1 12 3 1 0 8 4 1
TRIPLE t_8_4_2 12 3 1 0 8 4 2
TRIPLE t_8_4_3 12 3 1 0 8 4 3
TRIPLE t_8_4_4 12 3 1 0 8 4 4
TRIPLE t_8_4_5 12 3 1 0 8 4 5
TRIPLE t_8_4_6 12 3 1 0 8 4 6
TRIPLE t_8_4_7 12 3 1 0 8 4 7
TRIPLE t_8_4_8 12 3 1 0 8 4 8
TRIPLE t_8_4_9 12 3 1 0 8 4 9
TRIPLE t_8_4_10 12 3 1 0 8 4 10
TRIPLE t_8_4_11 12 3 1 0 8 4 11
TRIPLE t_8_4_12 12 3 1 0 8 4 12
TRIPLE t_8_4_13 12 3 1 0 8 4 13
TRIPLE t_8_4_14 12 3 1 0 8 4 14
TRIPLE t_8_4_15 12 3 1 0 8 4 15
TRIPLE t_8_5_0 12 3 1 0 8 5 0
TRIPLE t_8_5_1 12 3 1 0 8 5 1
TRIPLE t_8_5_2 12 3 1 0 8 5 2
TRIPLE t_8_5_3 12 3 1 0 8 5 3
TRIPLE t_8_5_4 12 3 1 0 8 5 4
TRIPLE t_8_5_5 12 3 1 0 8 5 5
TRIPLE t_8_5_6 12 3 1 0 8 5 6
TRIPLE t_8_5_7 12 3 1 0 8 5 7
TRIPLE t_8_5_8 12 3 1 0 8 5 8
TRIPLE t_8_5_9 12 3 1 0 8 5 9
TRIPLE t_8_5_10 12 3 1 0 8 5 10
TRIPLE t_8_5_11 12 3 1 0 8 5 11
TRIPLE t_8_5_12 12 3 1 0 8 5 12
TRIPLE t_8_5_13 12 3 1 0 8 5 13
TRIPLE t_8_5_14 12 3 1 0 8 5 14
TRIPLE t_8_5_15 12 3 1 0 8 5 15
TRIPLE t_8_6_0 12 3 1 0 8 6 0
TRIPLE t_8_6_1 12 3 1 0 8 6 1
TRIPLE t_8_6_2 12 3 1 0 8 6 2
TRIPLE t_8_6_3 12 3 1 0 8 6 3
TRIPLE t_8_6_4 12 3 1 0 8 6 4
TRIPLE t_8_6_5 12 3 1 0 8 6 5
TRIPLE t_8_6_6 12 3 1 0 8 6 6
TRIPLE t_8_6_7 12 3 1 0 8 6 7
TRIPLE t_8_6_8 12 3 1 0 8 6 8
TRIPLE t_8_6_9 12 3 1 0 8 6 9
TRIPLE t_8_6_10 12 3 1 0 8 6 10
TRIPLE t_8_6_11 12 3 1 0 8 6 11
TRIPLE t_8_6_12 12 3 1 0 8 6 12
TRIPLE t_8_6_13 12 3 1 0 8 6 13
TRIPLE t_8_6_14 12 3 1 0 8 6 14
TRIPLE t_8_6_15 12 3 1 0 8 6 15
TRIPLE t_8_7_0 12 3 1 0 8 7 0
TRIPLE t_8_7_1 12 3 1 0 8 7 1
TRIPLE t_8_7_2 12 3 1 0 8 7 2
TRIPLE t_8_7_3 12 3 1 0 8 7 3
TRIPLE t_8_7_4 12 3 1 0 8 7 4
TRIPLE t_8_7_5 12 3 1 0 8 7 5
TRIPLE t_8_7_6 12 3 1 0 8 7 6
TRIPLE t_8_7_7 12 3 1 0 8 7 7
TRIPLE t_8_7_8 12 3 1 0 8 7 8
TRIPLE t_8_7_9 12 3 1 0 8 7 9
TRIPLE t_8_7_10 12 3 1 0 8 7 10
TRIPLE t_8_7_11 12 3 1 0 8 7 11
TRIPLE t_8_7_12 12 3 1 0 8 7 12
TRIPLE t_8_7_13 12 3 1 0 8 7 13
TRIPLE t_8_7_14 12 3 1 0 8 7 14
TRIPLE t_8_7_15 12 3 1 0 8 7 15
TRIPLE t_8_8_0 12 3 1 0 8 8 0
TRIPLE t_8_8_1 12 3 1 0 8 8 1
TRIPLE t_8_8_2 12 3 1 0 8 8 2
TRIPLE t_8_8_3 12 3 1 0 8 8 3
TRIPLE t_8_8_4 12 3 1 0 8 8 4
TRIPLE t_8_8_5 12 3 1 0 8 8 5
TRIPLE t_8_8_6 12 3 1 0 8 8 6
TRIPLE t_8_8_7 12 3 1 0 8 8 7
TRIPLE t_8_8_8 12 3 1 0 8 8 8
TRIPLE t_8_8_9 12 3 1 0 8 8 9
TRIPLE t_8_8_10 12 3 1 0 8 8 10
TRIPLE t_8_8_11 12 3 1 0 8 8 11
TRIPLE t_8_8_12 12 3 1 0 8 8 12
TRIPLE t_8_8_13 12 3 1 0 8 8 13
TRIPLE t_8_8_14 12 3 1 0 8 8 14
TRIPLE t_8_8_15 12 3 1 0 8 8 15
TRIPLE t_8_9_0 12 3 1 0 8 9 0
TRIPLE t_8_9_1 12 3 1 0 8 9 1
TRIPLE t_8_9_2 12 3 1 0 8 9 2
TRIPLE t_8_9_3 12 3 1 0 8 9 3
TRIPLE t_8_9_4 12 3 1 0 8 9 4
TRIPLE t_8_9_5 12 3 1 0 8 9 5
TRIPLE t_8_9_6 12 3 1 0 8 9 6
TRIPLE t_8_9_7 12 3 1 0 8 9 7
TRIPLE t_8_9_8 12 3 1 0 8 9 8
TRIPLE t_8_9_9 12 3 1 0 8 9 9
TRIPLE t_8_9_10 12 3 1 0 8 9 10
TRIPLE t_8_9_11 12 3 1 0 8 9 11
TRIPLE t_8_9_12 12 3 1 0 8 9 12
TRIPLE t_8_9_13 12 3 1 0 8 9 13
TRIPLE t_8_9_14 12 3 1 0 8 9 14
TRIPLE t_8_9_15 12 3 1 0 8 9 15
TRIPLE t_8_10_0 12 3 1 0 8 10 0
TRIPLE t_8_10_1 12 3 1 0 8 10 1
TRIPLE t_8_10_2 12 3 1 0 8 10 2
TRIPLE t_8_10_3 12 3 1 0 8 10 3
TRIPLE t_8_10_4 12 3 1 0 8 10 4
TRIPLE t_8_10_5 12 3 1 0 8 10 5
TRIPLE t_8_10_6 12 3 1 0 8 10 6
TRIPLE t_8_10_7 12 3 1 0 8 10 7
TRIPLE t_8_10_8 12 3 1 0 8 10 8
TRIPLE t_8_10_9 12 3 1 0 8 10 9
TRIPLE t_8_10_10 12 3 1 0 8 10 10
TRIPLE t_8_10_11 12 3 1 0 8 10 11
TRIPLE t_8_10_12 12 3 1 0 8 10 12
TRIPLE t_8_10_13 12 3 1 0 8 10 13
TRIPLE t_8_10_14 12 3 1 0 8 10 14
TRIPLE t_8_10_15 12 3 1 0 8 10 15
TRIPLE t_8_11_0 12 3 1 0 8 11 0
TRIPLE t_8_11_1 12 3 1 0 8 11 1
TRIPLE t_8_11_2 12 3 1 0 8 11 2
TRIPLE t_8_11_3 12 3 1 0 8 11 3
TRIPLE t_8_11_4 12 3 1 0 8 11 4
TRIPLE t_8_11_5 12 3 1 0 8 11 5
TRIPLE t_8_11_6 12 3 1 0 8 11 6
TRIPLE t_8_11_7 12 3 1 0 8 11 7
TRIPLE t_8_11_8 12 3 1 0 8 11 8
TRIPLE t_8_11_9 12 3 1 0 8 11 9
TRIPLE t_8_11_10 12 3 1 0 8 11 10
TRIPLE t_8_11_11 12 3 1 0 8 11 11
TRIPLE t_8_11_12 12 3 1 0 8 11 12
TRIPLE t_8_11_13 12 3 1 0 8 11 13
TRIPLE t_8_11_14 12 3 1 0 8 11 14
TRIPLE t_8_11_15 12 3 1 0 8 11 15
TRIPLE t_8_12_0 12 3 1 0 8 12 0
TRIPLE t_8_12_1 12 3 1 0 8 12 1
TRIPLE t_8_12_2 12 3 1 0 8 12 2
TRIPLE t_8_12_3 12 3 1 0 8 12 3
TRIPLE t_8_12_4 12 3 1 0 8 12 4
TRIPLE t_8_12_5 12 3 1 0 8 12 5
TRIPLE t_8_12_6 12 3 1 0 8 12 6
TRIPLE t_8_12_7 12 3 1 0 8 12 7
TRIPLE t_8_12_8 12 3 1 0 8 12 8
TRIPLE t_8_12_9 12 3 1 0 8 12 9
TRIPLE t_8_12_10 12 3 1 0 8 12 10
TRIPLE t_8_12_11 12 3 1 0 8 12 11
TRIPLE t_8_12_12 12 3 1 0 8 12 12
TRIPLE t_8_12_13 12 3 1 0 8 12 13
TRIPLE t_8_12_14 12 3 1 0 8 12 14
TRIPLE t_8_12_15 12 3 1 0 8 12 15
TRIPLE t_8_13_0 12 3 1 0 8 13 0
TRIPLE t_8_13_1 12 3 1 0 8 13 1
TRIPLE t_8_13_2 12 3 1 0 8 13 2
TRIPLE t_8_13_3 12 3 1 0 8 13 3
TRIPLE t_8_13_4 12 3 1 0 8 13 4
TRIPLE t_8_13_5 12 3 1 0 8 13 5
TRIPLE t_8_13_6 12 3 1 0 8 13 6
TRIPLE t_8_13_7 12 3 1 0 8 13 7
TRIPLE t_8_13_8 12 3 1 0 8 13 8
TRIPLE t_8_13_9 12 3 1 0 8 13 9
TRIPLE t_8_13_10 12 3 1 0 8 13 10
TRIPLE t_8_13_11 12 3 1 0 8 13 11
TRIPLE t_8_13_12 12 3 1 0 8 13 12
TRIPLE t_8_13_13 12 3 1 0 8 13 13
TRIPLE t_8_13_14 12 3 1 0 8 13 14
TRIPLE t_8_13_15 12 3 1 0 8 13 15
TRIPLE t_8_14_0 12 3 1 0 8 14 0
TRIPLE t_8_14_1 12 3 1 0 8 14 1
TRIPLE t_8_14_2 12 3 1 0 8 14 2
TRIPLE t_8_14_3 12 3 1 0 8 14 3
TRIPLE t_8_14_4 12 3 1 0 8 14 4
TRIPLE t_8_14_5 12 3 1 0 8 14 5
TRIPLE t_8_14_6 12 3 1 0 8 14 6
